Date,Company,Price,Daily_Return,Volume_M
2022-11-14,Amazon,69.55,0.091,37.0
2022-11-15,Amazon,68.2,-1.934,83.2
2022-11-16,Amazon,67.73,-0.7,63.7
2022-11-17,Amazon,67.19,-0.797,107.6
2022-11-18,Amazon,66.65,-0.798,102.4
2022-11-21,Amazon,65.94,-1.064,74.5
2022-11-22,Amazon,65.38,-0.85,45.3
2022-11-23,Amazon,65.45,0.104,95.3
2022-11-24,Amazon,64.09,-2.082,49.5
2022-11-25,Amazon,64.63,0.854,57.2
2022-11-28,Amazon,64.52,-0.181,50.6
2022-11-29,Amazon,64.13,-0.597,75.8
2022-11-30,Amazon,64.24,0.166,115.1
2022-12-01,Amazon,63.14,-1.701,79.8
2022-12-02,Amazon,62.47,-1.074,66.7
2022-12-05,Amazon,62.07,-0.636,34.2
2022-12-06,Amazon,62.42,0.561,96.6
2022-12-07,Amazon,62.07,-0.56,56.6
2022-12-08,Amazon,61.97,-0.154,83.5
2022-12-09,Amazon,61.37,-0.971,69.4
2022-12-12,Amazon,61.31,-0.103,105.1
2022-12-13,Amazon,61.84,0.865,75.3
2022-12-14,Amazon,62.04,0.33,78.2
2022-12-15,Amazon,61.72,-0.517,94.6
2022-12-16,Amazon,61.78,0.102,143.2
2022-12-19,Amazon,61.81,0.04,106.7
2022-12-20,Amazon,61.81,-0.0,77.3
2022-12-21,Amazon,62.12,0.503,80.1
2022-12-22,Amazon,62.44,0.516,64.3
2022-12-23,Amazon,62.16,-0.45,51.5
2022-12-26,Amazon,62.27,0.185,63.4
2022-12-27,Amazon,61.89,-0.611,56.8
2022-12-28,Amazon,61.26,-1.017,99.6
2022-12-29,Amazon,60.97,-0.475,47.9
2022-12-30,Amazon,60.79,-0.297,120.0
2023-01-02,Amazon,59.86,-1.528,102.6
2023-01-03,Amazon,60.16,0.504,80.6
2023-01-04,Amazon,58.75,-2.346,80.0
2023-01-05,Amazon,59.96,2.058,63.3
2023-01-06,Amazon,60.62,1.097,88.1
2023-01-09,Amazon,60.44,-0.294,112.6
2023-01-10,Amazon,60.41,-0.054,58.9
2023-01-11,Amazon,60.53,0.204,34.0
2023-01-12,Amazon,60.24,-0.485,101.1
2023-01-13,Amazon,60.33,0.162,89.7
2023-01-16,Amazon,60.28,-0.085,46.4
2023-01-17,Amazon,60.27,-0.023,58.0
2023-01-18,Amazon,60.4,0.22,54.2
2023-01-19,Amazon,59.83,-0.951,58.3
2023-01-20,Amazon,59.92,0.148,70.3
2023-01-23,Amazon,60.08,0.268,72.0
2023-01-24,Amazon,60.23,0.26,60.5
2023-01-25,Amazon,60.23,0.003,57.3
2023-01-26,Amazon,60.9,1.111,73.1
2023-01-27,Amazon,60.86,-0.07,85.0
2023-01-30,Amazon,61.11,0.413,70.5
2023-01-31,Amazon,61.9,1.294,114.8
2023-02-01,Amazon,62.03,0.201,95.2
2023-02-02,Amazon,62.31,0.453,32.3
2023-02-03,Amazon,62.44,0.219,95.7
2023-02-06,Amazon,63.26,1.309,98.2
2023-02-07,Amazon,63.34,0.119,67.0
2023-02-08,Amazon,64.21,1.375,35.1
2023-02-09,Amazon,64.38,0.27,80.2
2023-02-10,Amazon,64.18,-0.321,79.8
2023-02-13,Amazon,64.77,0.926,46.4
2023-02-14,Amazon,64.86,0.146,36.5
2023-02-15,Amazon,65.45,0.902,77.4
2023-02-16,Amazon,64.3,-1.756,73.0
2023-02-17,Amazon,64.57,0.427,67.5
2023-02-20,Amazon,64.62,0.064,77.5
2023-02-21,Amazon,64.35,-0.408,46.9
2023-02-22,Amazon,64.36,0.007,67.0
2023-02-23,Amazon,64.36,-0.001,96.0
2023-02-24,Amazon,64.63,0.429,69.5
2023-02-27,Amazon,64.23,-0.619,29.8
2023-02-28,Amazon,64.71,0.736,65.8
2023-03-01,Amazon,65.74,1.592,47.9
2023-03-02,Amazon,66.21,0.719,88.0
2023-03-03,Amazon,66.97,1.151,89.6
2023-03-06,Amazon,67.9,1.388,30.2
2023-03-07,Amazon,68.92,1.507,102.8
2023-03-08,Amazon,70.32,2.027,46.6
2023-03-09,Amazon,70.4,0.115,126.8
2023-03-10,Amazon,70.36,-0.057,78.5
2023-03-13,Amazon,71.17,1.154,42.6
2023-03-14,Amazon,71.95,1.095,45.7
2023-03-15,Amazon,72.78,1.152,90.4
2023-03-16,Amazon,74.28,2.058,68.3
2023-03-17,Amazon,74.68,0.538,77.1
2023-03-20,Amazon,75.33,0.873,128.4
2023-03-21,Amazon,75.14,-0.256,59.0
2023-03-22,Amazon,76.84,2.262,81.8
2023-03-23,Amazon,77.04,0.259,122.6
2023-03-24,Amazon,77.25,0.281,88.1
2023-03-27,Amazon,77.45,0.249,31.8
2023-03-28,Amazon,77.45,0.009,95.2
2023-03-29,Amazon,77.41,-0.06,45.1
2023-03-30,Amazon,77.49,0.103,122.2
2023-03-31,Amazon,77.04,-0.572,55.3
2023-04-03,Amazon,76.96,-0.112,169.1
2023-04-04,Amazon,78.57,2.095,124.0
2023-04-05,Amazon,79.44,1.105,56.1
2023-04-06,Amazon,80.44,1.256,80.6
2023-04-07,Amazon,81.61,1.457,102.6
2023-04-10,Amazon,83.23,1.988,103.5
2023-04-11,Amazon,82.47,-0.915,93.3
2023-04-12,Amazon,82.06,-0.489,117.6
2023-04-13,Amazon,81.94,-0.152,76.3
2023-04-14,Amazon,82.03,0.111,69.0
2023-04-17,Amazon,82.23,0.243,69.6
2023-04-18,Amazon,82.33,0.121,105.8
2023-04-19,Amazon,82.87,0.652,91.0
2023-04-20,Amazon,83.28,0.5,88.7
2023-04-21,Amazon,83.19,-0.112,103.9
2023-04-24,Amazon,82.13,-1.27,18.5
2023-04-25,Amazon,81.85,-0.336,89.3
2023-04-26,Amazon,81.87,0.013,86.6
2023-04-27,Amazon,82.07,0.251,130.1
2023-04-28,Amazon,81.69,-0.459,34.1
2023-05-01,Amazon,81.73,0.046,126.7
2023-05-02,Amazon,81.35,-0.47,82.3
2023-05-03,Amazon,81.62,0.329,94.7
2023-05-04,Amazon,81.26,-0.434,130.3
2023-05-05,Amazon,81.05,-0.26,96.8
2023-05-08,Amazon,80.54,-0.632,92.0
2023-05-09,Amazon,80.77,0.285,87.3
2023-05-10,Amazon,80.53,-0.29,65.5
2023-05-11,Amazon,81.44,1.129,79.1
2023-05-12,Amazon,82.03,0.718,58.5
2023-05-15,Amazon,82.3,0.33,78.7
2023-05-16,Amazon,82.08,-0.258,9.9
2023-05-17,Amazon,82.64,0.681,92.9
2023-05-18,Amazon,83.41,0.925,76.3
2023-05-19,Amazon,83.81,0.477,69.9
2023-05-22,Amazon,85.19,1.652,86.6
2023-05-23,Amazon,85.8,0.72,37.0
2023-05-24,Amazon,86.73,1.08,137.9
2023-05-25,Amazon,87.12,0.445,76.9
2023-05-26,Amazon,87.88,0.875,75.6
2023-05-29,Amazon,87.61,-0.312,51.0
2023-05-30,Amazon,87.56,-0.049,80.7
2023-05-31,Amazon,88.08,0.593,121.6
2023-06-01,Amazon,88.59,0.58,111.1
2023-06-02,Amazon,89.22,0.707,105.6
2023-06-05,Amazon,90.27,1.179,96.4
2023-06-06,Amazon,89.5,-0.852,69.2
2023-06-07,Amazon,89.05,-0.501,36.5
2023-06-08,Amazon,89.46,0.455,74.0
2023-06-09,Amazon,89.18,-0.316,72.9
2023-06-12,Amazon,91.85,3.003,111.5
2023-06-13,Amazon,92.46,0.664,89.3
2023-06-14,Amazon,92.63,0.179,128.4
2023-06-15,Amazon,92.46,-0.178,115.9
2023-06-16,Amazon,92.32,-0.157,66.3
2023-06-19,Amazon,92.54,0.244,26.1
2023-06-20,Amazon,92.82,0.302,121.6
2023-06-21,Amazon,92.67,-0.161,120.8
2023-06-22,Amazon,92.65,-0.022,39.0
2023-06-23,Amazon,93.83,1.272,125.3
2023-06-26,Amazon,95.05,1.296,91.5
2023-06-27,Amazon,95.4,0.375,84.8
2023-06-28,Amazon,94.54,-0.905,128.4
2023-06-29,Amazon,95.1,0.588,120.3
2023-06-30,Amazon,96.43,1.401,99.5
2023-07-03,Amazon,97.63,1.243,94.2
2023-07-04,Amazon,98.33,0.721,98.5
2023-07-05,Amazon,99.58,1.269,68.0
2023-07-06,Amazon,99.73,0.158,78.3
2023-07-07,Amazon,100.34,0.611,52.9
2023-07-10,Amazon,99.9,-0.444,70.0
2023-07-11,Amazon,100.22,0.327,69.0
2023-07-12,Amazon,101.38,1.156,60.9
2023-07-13,Amazon,100.99,-0.392,84.1
2023-07-14,Amazon,100.37,-0.615,70.3
2023-07-17,Amazon,100.51,0.145,95.1
2023-07-18,Amazon,100.39,-0.121,31.3
2023-07-19,Amazon,100.97,0.576,76.6
2023-07-20,Amazon,100.65,-0.313,83.9
2023-07-21,Amazon,102.09,1.429,70.7
2023-07-24,Amazon,101.08,-0.988,74.8
2023-07-25,Amazon,102.14,1.043,32.4
2023-07-26,Amazon,101.54,-0.58,90.7
2023-07-27,Amazon,100.12,-1.401,99.4
2023-07-28,Amazon,100.33,0.212,94.8
2023-07-31,Amazon,100.15,-0.186,111.2
2023-08-01,Amazon,99.28,-0.87,86.0
2023-08-02,Amazon,97.96,-1.326,94.4
2023-08-03,Amazon,97.96,0.001,84.7
2023-08-04,Amazon,98.73,0.788,100.6
2023-08-07,Amazon,99.2,0.471,32.7
2023-08-08,Amazon,99.24,0.045,53.2
2023-08-09,Amazon,99.62,0.381,127.6
2023-08-10,Amazon,99.59,-0.027,6.2
2023-08-11,Amazon,98.45,-1.144,75.8
2023-08-14,Amazon,97.33,-1.138,115.2
2023-08-15,Amazon,97.17,-0.172,77.2
2023-08-16,Amazon,97.03,-0.139,67.8
2023-08-17,Amazon,97.68,0.671,83.9
2023-08-18,Amazon,98.26,0.595,69.4
2023-08-21,Amazon,98.73,0.473,80.9
2023-08-22,Amazon,98.49,-0.237,59.5
2023-08-23,Amazon,97.4,-1.111,113.3
2023-08-24,Amazon,97.71,0.317,122.7
2023-08-25,Amazon,98.11,0.409,76.0
2023-08-28,Amazon,96.24,-1.904,38.4
2023-08-29,Amazon,95.59,-0.676,64.3
2023-08-30,Amazon,95.05,-0.561,74.5
2023-08-31,Amazon,95.14,0.087,95.2
2023-09-01,Amazon,94.52,-0.647,49.8
2023-09-04,Amazon,94.49,-0.035,56.9
2023-09-05,Amazon,94.33,-0.171,95.3
2023-09-06,Amazon,94.2,-0.128,108.2
2023-09-07,Amazon,93.67,-0.57,61.4
2023-09-08,Amazon,93.2,-0.505,40.0
2023-09-11,Amazon,92.4,-0.853,178.5
2023-09-12,Amazon,92.69,0.315,103.5
2023-09-13,Amazon,93.13,0.472,72.0
2023-09-14,Amazon,92.57,-0.597,106.1
2023-09-15,Amazon,93.73,1.246,76.3
2023-09-18,Amazon,93.51,-0.226,106.0
2023-09-19,Amazon,94.7,1.262,84.8
2023-09-20,Amazon,94.24,-0.478,82.7
2023-09-21,Amazon,92.76,-1.57,76.6
2023-09-22,Amazon,93.1,0.367,36.6
2023-09-25,Amazon,93.33,0.248,138.1
2023-09-26,Amazon,93.41,0.082,51.8
2023-09-27,Amazon,92.99,-0.453,39.2
2023-09-28,Amazon,93.02,0.038,73.6
2023-09-29,Amazon,92.71,-0.336,51.2
2023-10-02,Amazon,92.56,-0.163,78.4
2023-10-03,Amazon,93.26,0.761,100.6
2023-10-04,Amazon,93.49,0.239,109.9
2023-10-05,Amazon,94.04,0.587,104.4
2023-10-06,Amazon,93.96,-0.082,70.8
2023-10-09,Amazon,93.8,-0.164,81.5
2023-10-10,Amazon,93.05,-0.804,92.2
2023-10-11,Amazon,92.89,-0.175,27.3
2023-10-12,Amazon,90.57,-2.498,97.1
2023-10-13,Amazon,90.26,-0.339,36.3
2023-10-16,Amazon,90.33,0.073,141.2
2023-10-17,Amazon,90.86,0.596,67.9
2023-10-18,Amazon,90.8,-0.066,74.5
2023-10-19,Amazon,91.2,0.433,56.9
2023-10-20,Amazon,89.76,-1.572,61.1
2023-10-23,Amazon,89.87,0.119,148.2
2023-10-24,Amazon,88.82,-1.167,108.2
2023-10-25,Amazon,88.12,-0.789,33.5
2023-10-26,Amazon,88.15,0.029,125.1
2023-10-27,Amazon,89.22,1.212,115.8
2023-10-30,Amazon,89.65,0.486,71.6
2023-10-31,Amazon,89.84,0.207,89.2
2023-11-01,Amazon,90.0,0.182,79.6
2023-11-02,Amazon,89.67,-0.369,139.2
2023-11-03,Amazon,89.46,-0.23,56.1
2023-11-06,Amazon,89.96,0.553,84.4
2023-11-07,Amazon,89.15,-0.891,67.2
2023-11-08,Amazon,89.77,0.694,37.0
2023-11-09,Amazon,89.69,-0.09,145.7
2023-11-10,Amazon,90.49,0.889,44.6
2023-11-13,Amazon,91.4,1.002,86.6
2023-11-14,Amazon,90.39,-1.101,27.8
2023-11-15,Amazon,90.18,-0.23,68.0
2023-11-16,Amazon,89.78,-0.446,92.7
2023-11-17,Amazon,88.7,-1.202,55.3
2023-11-20,Amazon,88.19,-0.58,97.6
2023-11-21,Amazon,90.15,2.224,71.9
2023-11-22,Amazon,90.81,0.74,114.8
2023-11-23,Amazon,92.45,1.802,120.9
2023-11-24,Amazon,93.3,0.923,62.4
2023-11-27,Amazon,92.99,-0.335,82.3
2023-11-28,Amazon,92.95,-0.045,85.5
2023-11-29,Amazon,93.63,0.736,98.6
2023-11-30,Amazon,94.21,0.617,80.4
2023-12-01,Amazon,94.03,-0.195,85.7
2023-12-04,Amazon,93.15,-0.935,72.7
2023-12-05,Amazon,95.89,2.944,83.5
2023-12-06,Amazon,96.04,0.16,118.9
2023-12-07,Amazon,96.06,0.014,99.4
2023-12-08,Amazon,96.41,0.368,101.0
2023-12-11,Amazon,96.49,0.084,101.7
2023-12-12,Amazon,96.86,0.378,75.4
2023-12-13,Amazon,98.13,1.319,89.6
2023-12-14,Amazon,98.31,0.183,47.4
2023-12-15,Amazon,97.68,-0.644,118.1
2023-12-18,Amazon,97.83,0.156,3.5
2023-12-19,Amazon,97.75,-0.085,77.4
2023-12-20,Amazon,99.15,1.436,114.2
2023-12-21,Amazon,100.38,1.232,39.1
2023-12-22,Amazon,100.75,0.376,92.0
2023-12-25,Amazon,100.02,-0.731,59.6
2023-12-26,Amazon,99.33,-0.688,68.9
2023-12-27,Amazon,99.63,0.304,108.4
2023-12-28,Amazon,100.19,0.562,85.9
2023-12-29,Amazon,100.18,-0.008,19.0
2024-01-01,Amazon,100.09,-0.092,50.7
2024-01-02,Amazon,99.91,-0.181,109.3
2024-01-03,Amazon,100.18,0.275,93.5
2024-01-04,Amazon,98.58,-1.6,132.4
2024-01-05,Amazon,98.0,-0.586,130.5
2024-01-08,Amazon,97.8,-0.208,69.7
2024-01-09,Amazon,99.04,1.267,155.1
2024-01-10,Amazon,98.68,-0.357,80.7
2024-01-11,Amazon,99.12,0.438,51.1
2024-01-12,Amazon,99.59,0.475,61.0
2024-01-15,Amazon,100.92,1.339,12.3
2024-01-16,Amazon,102.24,1.31,128.2
2024-01-17,Amazon,102.49,0.245,127.8
2024-01-18,Amazon,102.4,-0.09,49.5
2024-01-19,Amazon,102.16,-0.241,73.2
2024-01-22,Amazon,102.25,0.096,82.9
2024-01-23,Amazon,102.19,-0.059,51.2
2024-01-24,Amazon,102.94,0.733,27.3
2024-01-25,Amazon,103.58,0.624,73.7
2024-01-26,Amazon,104.37,0.761,70.4
2024-01-29,Amazon,105.73,1.3,68.3
2024-01-30,Amazon,107.62,1.789,86.7
2024-01-31,Amazon,108.03,0.382,122.9
2024-02-01,Amazon,109.29,1.166,70.9
2024-02-02,Amazon,109.29,-0.003,85.1
2024-02-05,Amazon,110.64,1.233,101.8
2024-02-06,Amazon,111.89,1.131,96.6
2024-02-07,Amazon,113.1,1.087,61.6
2024-02-08,Amazon,113.5,0.348,82.9
2024-02-09,Amazon,113.2,-0.264,96.4
2024-02-12,Amazon,112.24,-0.843,46.1
2024-02-13,Amazon,112.51,0.235,117.9
2024-02-14,Amazon,114.2,1.503,122.9
2024-02-15,Amazon,114.21,0.015,58.3
2024-02-16,Amazon,115.23,0.893,85.8
2024-02-19,Amazon,116.32,0.938,99.3
2024-02-20,Amazon,116.35,0.03,63.6
2024-02-21,Amazon,117.88,1.316,94.4
2024-02-22,Amazon,115.46,-2.053,84.9
2024-02-23,Amazon,114.62,-0.726,36.0
2024-02-26,Amazon,114.07,-0.484,93.8
2024-02-27,Amazon,113.6,-0.41,47.0
2024-02-28,Amazon,114.18,0.513,108.2
2024-02-29,Amazon,114.72,0.473,59.9
2024-03-01,Amazon,115.36,0.554,75.2
2024-03-04,Amazon,116.18,0.714,121.2
2024-03-05,Amazon,115.57,-0.527,94.9
2024-03-06,Amazon,114.71,-0.743,47.6
2024-03-07,Amazon,115.34,0.545,49.6
2024-03-08,Amazon,115.01,-0.281,62.0
2024-03-11,Amazon,113.83,-1.031,91.8
2024-03-12,Amazon,114.96,0.999,90.7
2024-03-13,Amazon,116.5,1.339,54.7
2024-03-14,Amazon,118.21,1.467,45.0
2024-03-15,Amazon,118.64,0.358,88.4
2024-03-18,Amazon,119.48,0.708,74.5
2024-03-19,Amazon,121.04,1.306,144.7
2024-03-20,Amazon,120.66,-0.314,81.1
2024-03-21,Amazon,121.97,1.089,134.4
2024-03-22,Amazon,122.47,0.413,44.9
2024-03-25,Amazon,123.6,0.923,32.8
2024-03-26,Amazon,124.02,0.334,46.4
2024-03-27,Amazon,125.54,1.225,115.7
2024-03-28,Amazon,125.98,0.357,132.7
2024-03-29,Amazon,124.71,-1.009,56.5
2024-04-01,Amazon,126.38,1.34,66.2
2024-04-02,Amazon,125.64,-0.59,44.9
2024-04-03,Amazon,127.11,1.171,25.7
2024-04-04,Amazon,127.22,0.086,101.6
2024-04-05,Amazon,128.62,1.102,86.7
2024-04-08,Amazon,129.99,1.065,80.3
2024-04-09,Amazon,130.63,0.493,38.0
2024-04-10,Amazon,131.35,0.553,129.2
2024-04-11,Amazon,131.98,0.48,64.9
2024-04-12,Amazon,130.05,-1.463,96.0
2024-04-15,Amazon,130.35,0.229,36.4
2024-04-16,Amazon,129.36,-0.759,74.3
2024-04-17,Amazon,129.7,0.265,88.7
2024-04-18,Amazon,128.68,-0.787,89.8
2024-04-19,Amazon,127.62,-0.823,84.6
2024-04-22,Amazon,129.43,1.412,94.8
2024-04-23,Amazon,130.69,0.975,46.1
2024-04-24,Amazon,130.83,0.109,85.9
2024-04-25,Amazon,131.17,0.257,83.4
2024-04-26,Amazon,131.05,-0.092,87.0
2024-04-29,Amazon,131.78,0.561,82.2
2024-04-30,Amazon,131.2,-0.44,41.8
2024-05-01,Amazon,132.38,0.897,40.5
2024-05-02,Amazon,132.24,-0.108,13.6
2024-05-03,Amazon,131.91,-0.243,104.5
2024-05-06,Amazon,132.05,0.107,104.8
2024-05-07,Amazon,131.55,-0.385,105.3
2024-05-08,Amazon,132.0,0.348,89.2
2024-05-09,Amazon,131.54,-0.348,16.0
2024-05-10,Amazon,132.14,0.455,49.2
2024-05-13,Amazon,133.54,1.055,85.1
2024-05-14,Amazon,132.87,-0.5,84.1
2024-05-15,Amazon,132.83,-0.032,73.3
2024-05-16,Amazon,133.41,0.44,91.1
2024-05-17,Amazon,133.04,-0.281,80.3
2024-05-20,Amazon,133.62,0.438,83.6
2024-05-21,Amazon,134.3,0.509,60.8
2024-05-22,Amazon,135.55,0.932,109.5
2024-05-23,Amazon,134.97,-0.425,67.1
2024-05-24,Amazon,134.04,-0.695,40.1
2024-05-27,Amazon,133.78,-0.191,56.9
2024-05-28,Amazon,132.82,-0.719,69.5
2024-05-29,Amazon,133.49,0.504,109.8
2024-05-30,Amazon,132.32,-0.877,78.7
2024-05-31,Amazon,134.87,1.932,74.4
2024-06-03,Amazon,136.34,1.088,42.5
2024-06-04,Amazon,136.41,0.053,103.6
2024-06-05,Amazon,137.42,0.738,60.4
2024-06-06,Amazon,135.68,-1.262,77.0
2024-06-07,Amazon,138.5,2.078,124.4
2024-06-10,Amazon,137.9,-0.435,95.3
2024-06-11,Amazon,137.82,-0.062,31.2
2024-06-12,Amazon,135.83,-1.441,26.9
2024-06-13,Amazon,136.4,0.421,78.1
2024-06-14,Amazon,135.24,-0.851,43.6
2024-06-17,Amazon,135.39,0.11,99.5
2024-06-18,Amazon,134.84,-0.408,81.3
2024-06-19,Amazon,133.71,-0.833,85.0
2024-06-20,Amazon,132.89,-0.617,58.8
2024-06-21,Amazon,133.16,0.204,132.2
2024-06-24,Amazon,131.83,-0.999,165.3
2024-06-25,Amazon,131.07,-0.577,71.6
2024-06-26,Amazon,131.79,0.551,90.6
2024-06-27,Amazon,134.59,2.122,82.9
2024-06-28,Amazon,135.13,0.4,72.2
2024-07-01,Amazon,134.16,-0.716,55.0
2024-07-02,Amazon,133.78,-0.279,47.5
2024-07-03,Amazon,133.84,0.039,45.9
2024-07-04,Amazon,133.48,-0.267,92.2
2024-07-05,Amazon,134.46,0.737,64.4
2024-07-08,Amazon,134.71,0.185,2.7
2024-07-09,Amazon,135.71,0.739,93.3
2024-07-10,Amazon,135.38,-0.242,78.9
2024-07-11,Amazon,136.83,1.075,120.4
2024-07-12,Amazon,136.66,-0.125,91.2
2024-07-15,Amazon,135.62,-0.766,35.6
2024-07-16,Amazon,138.01,1.764,13.1
2024-07-17,Amazon,136.02,-1.443,58.4
2024-07-18,Amazon,135.22,-0.583,61.2
2024-07-19,Amazon,134.56,-0.494,108.3
2024-07-22,Amazon,137.29,2.033,79.7
2024-07-23,Amazon,139.3,1.462,114.0
2024-07-24,Amazon,140.98,1.208,40.3
2024-07-25,Amazon,140.62,-0.258,109.0
2024-07-26,Amazon,143.38,1.966,101.6
2024-07-29,Amazon,143.81,0.301,19.5
2024-07-30,Amazon,144.95,0.791,119.7
2024-07-31,Amazon,145.17,0.15,82.8
2024-08-01,Amazon,145.12,-0.033,91.8
2024-08-02,Amazon,144.84,-0.194,54.1
2024-08-05,Amazon,144.61,-0.16,118.3
2024-08-06,Amazon,145.33,0.496,44.4
2024-08-07,Amazon,145.77,0.303,105.0
2024-08-08,Amazon,145.75,-0.016,104.6
2024-08-09,Amazon,147.53,1.225,50.8
2024-08-12,Amazon,144.09,-2.335,139.5
2024-08-13,Amazon,144.69,0.421,86.9
2024-08-14,Amazon,145.54,0.589,99.6
2024-08-15,Amazon,146.91,0.936,34.2
2024-08-16,Amazon,146.85,-0.037,143.5
2024-08-19,Amazon,147.12,0.183,43.3
2024-08-20,Amazon,148.31,0.809,110.7
2024-08-21,Amazon,150.12,1.219,50.2
2024-08-22,Amazon,149.79,-0.22,61.4
2024-08-23,Amazon,150.14,0.235,103.7
2024-08-26,Amazon,152.2,1.375,110.8
2024-08-27,Amazon,149.68,-1.661,41.9
2024-08-28,Amazon,148.89,-0.525,112.7
2024-08-29,Amazon,150.69,1.207,111.3
2024-08-30,Amazon,152.06,0.907,51.9
2024-09-02,Amazon,152.74,0.45,128.0
2024-09-03,Amazon,152.24,-0.326,36.3
2024-09-04,Amazon,151.22,-0.669,61.3
2024-09-05,Amazon,150.57,-0.435,94.4
2024-09-06,Amazon,152.5,1.285,54.4
2024-09-09,Amazon,151.8,-0.461,87.9
2024-09-10,Amazon,151.99,0.124,87.2
2024-09-11,Amazon,151.14,-0.556,74.4
2024-09-12,Amazon,152.24,0.724,105.0
2024-09-13,Amazon,151.66,-0.381,73.1
2024-09-16,Amazon,151.62,-0.026,86.9
2024-09-17,Amazon,149.67,-1.284,114.4
2024-09-18,Amazon,147.84,-1.226,103.7
2024-09-19,Amazon,147.93,0.066,103.6
2024-09-20,Amazon,146.46,-0.993,45.5
2024-09-23,Amazon,149.05,1.764,95.7
2024-09-24,Amazon,146.71,-1.569,53.6
2024-09-25,Amazon,145.88,-0.568,41.6
2024-09-26,Amazon,146.0,0.087,77.8
2024-09-27,Amazon,145.69,-0.215,52.9
2024-09-30,Amazon,144.52,-0.801,103.7
2024-10-01,Amazon,143.54,-0.682,104.4
2024-10-02,Amazon,142.53,-0.704,22.9
2024-10-03,Amazon,142.33,-0.141,55.2
2024-10-04,Amazon,144.7,1.667,36.2
2024-10-07,Amazon,144.93,0.158,66.1
2024-10-08,Amazon,146.45,1.05,93.7
2024-10-09,Amazon,147.19,0.509,72.7
2024-10-10,Amazon,148.67,1.001,62.3
2024-10-11,Amazon,145.53,-2.109,119.0
2024-10-14,Amazon,145.34,-0.131,10.9
2024-10-15,Amazon,147.04,1.169,117.1
2024-10-16,Amazon,146.55,-0.337,63.7
2024-10-17,Amazon,148.81,1.545,77.7
2024-10-18,Amazon,150.78,1.323,64.2
2024-10-21,Amazon,150.41,-0.244,126.3
2024-10-22,Amazon,150.01,-0.267,43.1
2024-10-23,Amazon,149.0,-0.67,80.4
2024-10-24,Amazon,148.47,-0.36,95.8
2024-10-25,Amazon,147.23,-0.836,31.7
2024-10-28,Amazon,147.95,0.495,52.4
2024-10-29,Amazon,146.47,-1.005,75.6
2024-10-30,Amazon,147.41,0.644,53.4
2024-10-31,Amazon,148.39,0.668,55.5
2024-11-01,Amazon,146.68,-1.155,69.5
2024-11-04,Amazon,148.76,1.421,99.5
2024-11-05,Amazon,149.64,0.588,69.7
2024-11-06,Amazon,150.81,0.783,112.4
2024-11-07,Amazon,150.18,-0.422,50.1
2024-11-08,Amazon,151.21,0.689,42.4
2024-11-11,Amazon,152.87,1.1,137.8
2024-11-12,Amazon,153.06,0.119,60.3
2024-11-13,Amazon,155.84,1.82,40.7
2024-11-14,Amazon,156.22,0.242,27.7
2024-11-15,Amazon,157.99,1.13,112.3
2024-11-18,Amazon,158.7,0.451,69.8
2024-11-19,Amazon,159.8,0.691,72.4
2024-11-20,Amazon,158.03,-1.106,75.2
2024-11-21,Amazon,158.86,0.528,110.4
2024-11-22,Amazon,158.3,-0.353,74.6
2024-11-25,Amazon,157.61,-0.437,150.3
2024-11-26,Amazon,160.22,1.653,84.0
2024-11-27,Amazon,160.34,0.078,111.9
2024-11-28,Amazon,159.47,-0.547,104.2
2024-11-29,Amazon,159.42,-0.029,78.9
2024-12-02,Amazon,158.19,-0.774,62.4
2024-12-03,Amazon,160.44,1.426,90.0
2024-12-04,Amazon,159.99,-0.283,95.3
2024-12-05,Amazon,161.12,0.704,62.8
2024-12-06,Amazon,163.34,1.378,85.0
2024-12-09,Amazon,163.15,-0.112,117.1
2024-12-10,Amazon,164.33,0.721,142.1
2024-12-11,Amazon,163.47,-0.525,105.6
2024-12-12,Amazon,167.2,2.286,135.9
2024-12-13,Amazon,168.98,1.063,61.1
2024-12-16,Amazon,169.25,0.159,101.1
2024-12-17,Amazon,168.74,-0.3,120.2
2024-12-18,Amazon,169.13,0.232,53.1
2024-12-19,Amazon,169.23,0.056,65.4
2024-12-20,Amazon,172.47,1.914,132.1
2024-12-23,Amazon,171.36,-0.64,50.7
2024-12-24,Amazon,172.14,0.452,39.8
2024-12-25,Amazon,172.71,0.334,125.8
2024-12-26,Amazon,173.16,0.26,115.9
2024-12-27,Amazon,173.63,0.272,93.0
2024-12-30,Amazon,174.11,0.271,78.6
2024-12-31,Amazon,175.97,1.073,66.8
2020-01-01,Meta,209.09,0.0,135.7
2020-01-02,Meta,209.26,0.083,81.3
2020-01-03,Meta,207.24,-0.965,89.1
2020-01-06,Meta,208.48,0.596,60.5
2020-01-07,Meta,204.69,-1.82,52.1
2020-01-08,Meta,202.42,-1.106,94.3
2020-01-09,Meta,199.66,-1.363,86.5
2020-01-10,Meta,195.87,-1.9,56.3
2020-01-13,Meta,193.63,-1.143,36.8
2020-01-14,Meta,192.34,-0.667,41.9
2020-01-15,Meta,191.27,-0.558,115.9
2020-01-16,Meta,192.77,0.786,61.6
2020-01-17,Meta,191.7,-0.555,69.8
2020-01-20,Meta,191.73,0.018,123.5
2020-01-21,Meta,190.16,-0.82,46.3
